1062,1062,,"12/09/12","13/09/2012","11:19:29 PM","11:17:40 PM","N         ","TRUE","12:00:00 AM",1,39,6,39,36,,1,4641,0,"Y",,,,1062,1,,,,4000,"          ","          ",,"BTC       ","BTC                                               ","Y",,"Y",0,,
1063,1063,,"12/09/12","13/09/2012","11:23:49 PM","11:20:44 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,36,,1,4641,0,"Y",,,,1063,1,,,,4000,"          ","          ",,"BTC       ","BTC                                               ","Y",,"Y",0,,
1064,1064,,"12/09/12","14/09/2012","09:50:38 AM","09:50:33 AM","N         ","TRUE","12:00:00 AM",1,39,6,39,36,,2,5802,0,"Y",,,,1064,1,,,,5000,"          ","          ",,"BTC       ","BTC                                               ","Y",,"Y",0,,
1065,1065,,"12/09/12","14/09/2012","09:50:54 AM","09:50:47 AM","N         ","TRUE","12:00:00 AM",1,53,5,53,36,,2,5802,0,"Y",,,,1065,1,,,,5000,"          ","          ",,"BTC       ","BTC                                               ","Y",,"Y",0,,
1066,1066,,"12/09/12","13/09/2012","06:30:05 AM","06:29:37 AM","N         ","TRUE","12:00:00 AM",1,53,5,53,36,,1,5801,0,"Y",,,,1066,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1067,1067,,"13/09/2012","13/09/2012","09:33:56 AM","09:33:49 AM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,5502,5500,"Y",,,,1067,1,,,,4741,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1068,1068,,"13/09/2012","16/09/2012","04:10:06 PM","04:09:03 PM","N         ","TRUE","12:00:00 AM",2,17,4,17,1,,2,11602,0,"Y",,,,1068,1,,,,5000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1069,1069,,"13/09/2012","14/09/2012","08:57:13 PM","08:53:39 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,1,9281,9280,"Y",,,,1069,1,,,,8000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1070,1070,,"13/09/2012","14/09/2012","09:03:41 PM","08:57:39 PM","N         ","TRUE","12:00:00 AM",1,7,1,7,1,,1,9281,9280,"Y",,,,1070,1,,,,8000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1071,1071,,"13/09/2012","14/09/2012","09:05:53 PM","09:03:47 PM","N         ","TRUE","12:00:00 AM",1,53,5,53,1,,1,8121,0,"Y",,,,1071,1,,,,7000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1072,1072,,"13/09/2012","14/09/2012","10:12:19 PM","10:11:02 PM","N         ","TRUE","12:00:00 AM",1,53,5,53,1,,1,8121,9000,"Y",,,,1072,1,,,,7000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1073,1073,,"13/09/2012","14/09/2012","11:19:20 PM","11:18:03 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,1,8121,8120,"Y",,,,1073,1,,,,7000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1074,1074,,"13/09/2012","14/09/2012","05:37:54 AM","05:35:11 AM","N         ","TRUE","12:00:00 AM",1,65,5,65,1,,2,5802,6000,"Y",,,,1074,1,,,,5000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1075,1075,,"13/09/2012","14/09/2012","06:10:17 AM","06:10:00 AM","N         ","TRUE","12:00:00 AM",1,39,6,39,1,,2,5802,8000,"Y",,,,1075,1,,,,5000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1076,1076,,"13/09/2012","14/09/2012","05:42:11 AM","05:40:41 AM","N         ","TRUE","12:00:00 AM",1,39,6,39,56,,2,4002,0,"Y",,,,1076,1,,,,4000,"          ","          ",,"BTC       ",,"Y",,"Y",0,,
1077,1077,,"13/09/2012","14/09/2012","05:56:07 AM","05:54:20 AM","N         ","TRUE","12:00:00 AM",1,40,5,40,56,,1,3482,0,"Y",,,,1077,1,,,,3000,"          ","          ",,"BTC       ",,"Y",,"Y",0,,
1078,1078,,"13/09/2012","14/09/2012","05:57:11 AM","05:56:14 AM","N         ","TRUE","12:00:00 AM",1,17,4,17,56,,1,3481,0,"Y",,,,1078,1,,,,3000,"          ","          ",,"BTC       ",,"Y",,"Y",0,,
1079,1079,,"13/09/2012","14/09/2012","05:58:37 AM","05:57:18 AM","N         ","TRUE","12:00:00 AM",1,17,4,17,56,,1,3481,0,"Y",,,,1079,1,,,,3000,"          ","          ",,"BTC       ",,"Y",,"Y",0,,
1080,1080,,"13/09/2012","14/09/2012","06:00:56 AM","05:59:55 AM","N         ","TRUE","12:00:00 AM",1,17,4,17,56,,2,4642,0,"Y",,,,1080,1,,,,4000,"          ","          ",,"BTC       ",,"Y",,"Y",0,,
1081,1081,,"14/09/2012","16/09/2012","10:39:17 PM","10:34:25 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,6962,8000,"Y",,,,1081,1,,,,6000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1082,1082,,"15/09/2012","16/09/2012","11:57:37 AM","11:43:34 AM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,5802,0,"Y",,,,1082,1,,,,5000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1083,1083,,"15/09/2012","15/09/2012","12:08:46 PM","12:06:43 PM","N         ","TRUE","12:00:00 AM",1,39,6,39,1,,2,4642,5000,"Y",,,,1083,1,,,,4000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1084,1084,,"15/09/2012","16/09/2012","05:30:53 PM","05:28:29 PM","N         ","TRUE","12:00:00 AM",2,53,5,53,1,,2,18560,10000,"Y",,,,1084,1,,,,8000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1085,1085,,"15/09/2012","16/09/2012","07:37:50 PM","07:33:52 PM","N         ","TRUE","12:00:00 AM",1,39,6,39,1,,2,6000,0,"Y",,,,1085,1,,,,6000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1086,1086,,"15/09/2012","16/09/2012","10:08:09 AM","10:04:31 AM","N         ","TRUE","12:00:00 AM",5,7,1,7,101,,1,5221,0,"Y",,,,1086,1,,,,4500,"          ","          ",,"BTC       ",,"Y",,"Y",0,,
1087,1087,,"16/09/2012","17/09/2012","05:36:35 AM","05:34:36 AM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,6501,7000,"Y",,,,1087,1,,,,5603,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1088,1088,,"16/09/2012","17/09/2012","07:17:24 AM","07:17:08 AM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,5802,5000,"Y",,,,1088,1,,,,5000,"Y      ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1089,1089,,"16/09/2012","17/09/2012","09:32:17 PM","09:29:19 PM","N         ","TRUE","12:00:00 AM",1,39,6,39,1,,2,5802,0,"Y",,,,1089,1,,,,5000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1090,1090,,"16/09/2012","17/09/2012","02:19:13 AM","02:17:34 AM","N         ","TRUE","12:00:00 AM",1,39,6,39,1,,2,10001,10000,"Y",,,,1090,1,,,,8620,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1091,1091,,"16/09/2012","24/09/2012","06:08:02 PM","06:07:48 PM","N         ","TRUE","12:00:00 AM",6,17,4,17,1,,2,13922,14000,"Y",,,,1091,1,,,,4000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1092,1092,,"17/09/2012","19/09/2012","01:57:42 PM","01:55:26 PM","N         ","TRUE","12:00:00 AM",2,7,1,7,70,,1,9281,0,"Y",,,,1092,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1093,1093,,"17/09/2012","18/09/2012","04:17:42 PM","04:17:03 PM","N         ","TRUE","12:00:00 AM",2,40,5,40,70,,1,9281,0,"Y",,,,1093,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1094,1094,,"17/09/2012","18/09/2012","02:02:36 PM","02:00:38 PM","N         ","TRUE","12:00:00 AM",2,39,6,39,70,,1,9281,0,"Y",,,,1094,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1095,1095,,"17/09/2012","18/09/2012","02:04:05 PM","02:02:57 PM","N         ","TRUE","12:00:00 AM",1,65,5,65,70,,1,4641,0,"Y",,,,1095,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1096,1096,,"17/09/2012","18/09/2012","02:53:44 PM","02:52:02 PM","N         ","TRUE","12:00:00 AM",2,17,4,17,70,,1,9280,0,"Y",,,,1096,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1097,1097,,"17/09/2012","19/09/2012","11:53:13 PM","11:52:41 PM","N         ","TRUE","12:00:00 AM",2,53,5,53,70,,1,9281,0,"Y",,,,1097,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1098,1098,,"17/09/2012","19/09/2012","04:18:42 PM","04:18:18 PM","N         ","TRUE","12:00:00 AM",2,17,4,17,70,,2,11602,0,"Y",,,,1098,1,,,,5000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1099,1099,,"17/09/2012","18/09/2012","06:13:15 PM","06:09:26 PM","N         ","TRUE","12:00:00 AM",1,53,5,53,70,,1,4641,0,"Y",,,,1099,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1100,1100,,"17/09/2012","18/09/2012","06:19:58 PM","06:13:21 PM","N         ","TRUE","12:00:00 AM",1,40,5,40,70,,1,4641,0,"Y",,,,1100,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1101,1101,,"17/09/2012","18/09/2012","06:22:21 PM","06:20:09 PM","N         ","TRUE","12:00:00 AM",1,8,2,8,70,,1,4641,0,"Y",,,,1101,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1102,1102,,"17/09/2012","18/09/2012","07:14:55 PM","07:11:33 PM","N         ","TRUE","12:00:00 AM",1,39,6,39,70,,1,4641,0,"Y",,,,1102,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1103,1103,,"17/09/2012","18/09/2012","07:16:21 PM","07:15:17 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,70,,1,4641,0,"Y",,,,1103,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1104,1104,,"17/09/2012","18/09/2012","07:17:25 PM","07:16:29 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,70,,1,4641,0,"Y",,,,1104,1,,,,4000,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1105,1105,,"17/09/2012","18/09/2012","09:35:17 PM","09:22:30 PM","N         ","TRUE","12:00:00 AM",1,52,5,52,1,,2,8001,8000,"Y",,,,1105,1,,,,6896,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1106,1106,,"17/09/2012","18/09/2012","11:48:50 PM","11:48:17 PM","N         ","TRUE","12:00:00 AM",1,51,8,51,70,,1,4641,0,"Y",,,,1106,1,,,,4000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1107,1107,,"17/09/2012","20/09/2012","01:03:10 PM","01:02:58 PM","N         ","TRUE","12:00:00 AM",3,17,4,17,79,,2,5222,0,"Y",,,,1107,1,,,,4500,"          ","          ",,"BTC       ",,"Y",,"Y",0,,
1108,1108,,"17/09/2012","19/09/2012","07:24:36 AM","07:24:36 AM",,,,2,17,4,17,1,,1,17401,12000,"Y",,,,1108,,,,,7500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1109,1109,,"18/09/2012","19/09/2012","06:28:36 PM","06:27:04 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,1,5801,0,"Y",,,,1109,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1110,1110,,"18/09/2012","19/09/2012","10:38:49 PM","10:35:34 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,5802,0,"Y",,,,1110,1,,,,5000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1111,1111,,"19/09/2012","24/09/2012","11:19:28 AM","11:18:27 AM","N         ","TRUE","12:00:00 AM",7,40,5,40,68,,1,40601,35000,"Y",,,,1111,1,,,,5000,"          ","CREDITCARD",,"          ","CR CARD                                           ","Y",,"Y",0,,
1112,1112,,"19/09/2012","20/09/2012","05:00:54 PM","04:50:49 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,1,4873,0,"Y",,,,1112,1,,,,4200,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1113,1113,,"19/09/2012","20/09/2012","06:52:25 PM","06:44:54 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,8122,0,"Y",,,,1113,1,,,,7000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1114,1114,,"19/09/2012","23/09/2012","12:21:22 PM","12:21:07 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,9282,10000,"Y",,,,1114,1,,,,8000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1115,1115,,"20/09/2012","24/09/2012","11:17:13 AM","11:16:27 AM","N         ","TRUE","12:00:00 AM",2,7,1,7,4,,1,10441,0,"Y",,,,1115,1,,,,4500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1116,1116,,"21/09/2012","23/09/2012","12:49:43 PM","12:48:26 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,1,5801,5801,"Y",,,,1116,1,,,,5000,"          ","CREDITCARD",,"          ","CR CARD                                           ","Y",,"Y",0,,
1117,1117,,"21/09/2012","23/09/2012","02:04:19 PM","02:03:13 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,5802,6000,"Y",,,,1117,1,,,,5000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1118,1118,,"21/09/2012","23/09/2012","11:09:25 AM","11:08:26 AM","N         ","TRUE","12:00:00 AM",1,65,5,65,24,,2,6382,0,"Y",,,,1118,1,,,,5500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1119,1119,,"21/09/2012","23/09/2012","08:25:07 AM","08:24:53 AM","N         ","TRUE","12:00:00 AM",1,53,5,53,1,,2,9282,10000,"Y",,,,1119,1,,,,8000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1120,1120,,"22/09/2012","24/09/2012","02:44:27 PM","02:43:04 PM","N         ","TRUE","12:00:00 AM",2,39,6,39,4,,1,10441,0,"Y",,,,1120,1,,,,4500,"          ","          ",,"BTC       ","BTC                                               ","Y",,"Y",0,,
1121,1121,,"22/09/2012","24/09/2012","02:46:09 PM","02:44:57 PM","N         ","TRUE","12:00:00 AM",1,53,5,53,4,,1,5221,0,"Y",,,,1121,1,,,,4500,"          ","          ",,"BTC       ","ROOM RENT ONLY                                    ","Y",,"Y",0,,
1122,1122,,"22/09/2012","24/09/2012","06:10:13 PM","06:08:46 PM","N         ","TRUE","12:00:00 AM",1,53,5,53,1,,2,5222,6000,"Y",,,,1122,1,,,,4500,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1123,1123,,"22/09/2012","25/09/2012","09:55:52 AM","09:55:42 AM","N         ","TRUE","12:00:00 AM",3,65,5,65,1,,2,5802,0,"Y",,,,1123,1,,,,5000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1124,1124,,"23/09/2012","24/09/2012","10:05:27 AM","10:02:04 AM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,1,6497,0,"Y",,,,1124,1,,,,5600,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1125,1125,,"23/09/2012","25/09/2012","09:56:30 AM","09:56:22 AM","N         ",,,2,40,5,40,8,,2,6382,0,"Y",,,,1125,1,,,,5500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1126,1126,,"23/09/2012","24/09/2012","07:31:21 AM","07:30:12 AM","N         ","TRUE","12:00:00 AM",1,39,6,39,1,,2,5002,5000,"Y",,,,1126,1,,,,4310,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1127,1127,,"24/09/2012","24/09/2012","10:15:22 AM","10:14:10 AM","N         ","TRUE","12:00:00 AM",1,53,5,53,1,,2,7001,7000,"Y",,,,1127,1,,,,6034,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1128,1128,,"24/09/2012","27/09/2012","10:16:41 AM","10:15:31 AM","N         ","TRUE","12:00:00 AM",3,17,4,17,1,,1,17401,0,"Y",,,,1128,1,,,,5000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1129,1129,,"24/09/2012","25/09/2012","09:56:51 AM","09:56:22 AM","N         ","TRUE","12:00:00 AM",2,17,4,17,103,,2,6962,7500,"Y",,,,1129,1,,,,6000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1130,1130,,"24/09/2012","25/09/2012","09:57:08 AM","09:56:22 AM","N         ","TRUE","12:00:00 AM",2,17,4,17,103,,2,6962,7500,"Y",,,,1130,1,,,,6000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1131,1131,,"24/09/2012","25/09/2012","04:44:56 AM","04:44:56 AM",,,,1,17,4,17,6,,1,6033,0,"Y",,,,1131,,,,,5200,"          ","          ",,"BTC       ",,"Y",,"Y",0,,
1132,1132,,"24/09/2012","25/09/2012","04:44:56 AM","04:44:56 AM",,,,1,17,4,17,6,,1,6033,0,"Y",,,,1132,,,,,5200,"          ","          ",,"BTC       ",,"Y",,"Y",0,,
1133,1133,,"24/09/2012","25/09/2012","04:44:56 AM","04:44:56 AM",,,,1,39,6,39,1,,2,6002,0,"Y",,,,1133,,,,,5172,"Y      ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1134,1134,,"25/09/2012","26/09/2012","02:05:05 PM","01:54:31 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,7001,0,"Y",,,,1134,1,,,,6034,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1135,1135,,"25/09/2012","26/09/2012","07:30:04 PM","07:28:24 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,6382,0,"Y",,,,1135,1,,,,5500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1136,1136,,"25/09/2012","26/09/2012","07:32:45 PM","07:31:00 PM","N         ","TRUE","12:00:00 AM",1,39,6,39,1,,1,5221,0,"Y",,,,1136,1,,,,4500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1137,1137,,"25/09/2012","26/09/2012","07:44:41 PM","07:33:17 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,1,8121,0,"Y",,,,1137,1,,,,7000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1138,1138,,"25/09/2012","26/09/2012","12:28:51 PM","12:27:19 PM","N         ","TRUE","12:00:00 AM",1,40,5,40,103,,2,6962,7500,"Y",,,,1138,1,,,,6000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1139,1139,,"25/09/2012","26/09/2012","07:52:47 PM","07:49:21 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,5222,0,"Y",,,,1139,1,,,,4500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1140,1140,,"25/09/2012","28/09/2012","01:00:03 AM","12:59:30 AM","N         ","TRUE","12:00:00 AM",2,7,1,7,1,,2,13922,10000,"Y",,,,1140,1,,,,6000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1141,1141,,"25/09/2012","27/09/2012","11:06:05 AM","11:05:53 AM","N         ","TRUE","12:00:00 AM",3,65,5,65,1,,1,7541,10000,"Y",,,,1141,1,,,,6500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1142,1142,,"25/09/2012","26/09/2012","12:29:43 PM","12:29:00 PM","N         ","TRUE","12:00:00 AM",1,40,5,40,103,,2,6962,7500,"Y",,,,1142,1,,,,6000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1143,1143,,"26/09/2012","27/09/2012","11:15:15 AM","11:12:49 AM","N         ","TRUE","12:00:00 AM",1,7,1,7,1,,1,5801,6000,"Y",,,,1143,1,,,,5000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1144,1144,,"26/09/2012","27/09/2012","11:17:06 AM","11:15:26 AM","N         ","TRUE","12:00:00 AM",1,53,5,53,1,,2,5222,7000,"Y",,,,1144,1,,,,4500,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1145,1145,,"26/09/2012","28/09/2012","02:20:21 PM","02:20:09 PM","N         ","TRUE","12:00:00 AM",2,17,4,17,1,,2,16242,15000,"Y",,,,1145,1,,,,7000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1146,1146,,"26/09/2012","27/09/2012","03:03:25 PM","03:02:05 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,8122,10000,"Y",,,,1146,1,,,,7000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1147,1147,,"26/09/2012","30/09/2012","08:51:58 PM","08:50:49 PM","N         ","TRUE","12:00:00 AM",4,51,8,51,104,,2,23202,0,"Y",,,,1147,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1148,1148,,"26/09/2012","29/09/2012","10:00:33 AM","10:00:13 AM","N         ","TRUE","12:00:00 AM",4,40,5,40,104,,2,23202,0,"Y",,,,1148,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1149,1149,,"26/09/2012","30/09/2012","08:50:43 PM","08:50:28 PM","N         ","TRUE","12:00:00 AM",4,57,5,57,104,,2,23202,0,"Y",,,,1149,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1150,1150,,"26/09/2012","27/09/2012","05:19:59 PM","05:18:31 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,10442,10440,"Y",,,,1150,1,,,,9000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1151,1151,,"26/09/2012","29/09/2012","08:51:10 PM","08:50:49 PM","N         ","TRUE","12:00:00 AM",4,62,5,62,104,,2,23202,0,"Y",,,,1151,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1152,1152,,"26/09/2012","01/10/12","11:41:08 PM","11:40:32 PM","N         ","TRUE","12:00:00 AM",4,53,5,53,104,,2,23202,0,"Y",,,,1152,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1153,1153,,"26/09/2012","30/09/2012","10:50:51 AM","10:50:25 AM","N         ","TRUE","12:00:00 AM",4,40,5,40,104,,2,23202,0,"Y",,,,1153,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1154,1154,,"26/09/2012","28/09/2012","07:51:32 PM","07:47:58 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,1,6961,6960,"Y",,,,1154,1,,,,6000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1155,1155,,"26/09/2012","29/09/2012","07:08:07 AM","07:07:40 AM","N         ","TRUE","12:00:00 AM",4,52,5,52,104,,2,23202,0,"Y",,,,1155,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1156,1156,,"26/09/2012","29/09/2012","11:36:21 PM","11:36:00 PM","N         ","TRUE","12:00:00 AM",4,53,5,53,104,,2,23202,0,"Y",,,,1156,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1157,1157,,"26/09/2012","29/09/2012","08:01:26 PM","07:58:56 PM","N         ","TRUE","12:00:00 AM",4,56,5,56,104,,2,23202,0,"Y",,,,1157,1,,,,5000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1158,1158,,"26/09/2012","29/09/2012","11:29:30 PM","11:23:49 PM","N         ","TRUE","12:00:00 AM",4,17,4,17,104,,2,23202,0,"Y",,,,1158,1,,,,5000,"Y      ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1159,1159,,"26/09/2012","29/09/2012","11:32:06 PM","11:30:12 PM","N         ","TRUE","12:00:00 AM",4,52,5,52,104,,2,23202,0,"Y",,,,1159,1,,,,5000,"Y      ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1160,1160,,"26/09/2012","29/09/2012","07:11:07 AM","07:07:40 AM","N         ","TRUE","12:00:00 AM",4,17,4,17,104,,2,23202,0,"Y",,,,1160,1,,,,5000,"Y      ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1161,1161,,"26/09/2012","30/09/2012","07:18:41 AM","07:15:37 AM","N         ","TRUE","12:00:00 AM",4,17,4,17,104,,2,23202,0,"Y",,,,1161,1,,,,5000,"Y      ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1162,1162,,"26/09/2012","29/09/2012","10:57:18 AM","10:57:00 AM","N         ","TRUE","12:00:00 AM",4,56,5,56,104,,2,23202,0,"Y",,,,1162,1,,,,5000,"Y      ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1163,1163,,"27/09/2012","28/09/2012","09:51:34 AM","09:50:11 AM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,6002,7000,"Y",,,,1163,1,,,,5172,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1164,1164,,"27/09/2012","29/09/2012","09:59:04 AM","09:58:04 AM","N         ","TRUE","12:00:00 AM",3,53,5,53,104,,1,13921,0,"Y",,,,1164,1,,,,4000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1165,1165,,"27/09/2012","29/09/2012","09:59:56 AM","09:59:13 AM","N         ","TRUE","12:00:00 AM",3,53,5,53,104,,1,13921,0,"Y",,,,1165,1,,,,4000,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1166,1166,,"27/09/2012","28/09/2012","12:16:38 PM","12:15:29 PM","N         ","TRUE","12:00:00 AM",1,52,5,52,1,,2,5802,8000,"Y",,,,1166,1,,,,5000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1167,1167,,"27/09/2012","28/09/2012","03:09:35 PM","03:08:07 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,9282,12000,"Y",,,,1167,1,,,,8000,"Y      ","          ",,"          ","Y                                              ","Y",,"Y",0,,
1168,1168,,"27/09/2012","28/09/2012","06:13:58 PM","06:12:23 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,5802,0,"Y",,,,1168,1,,,,5000,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1169,1169,,"27/09/2012","29/09/2012","04:20:28 AM","04:20:28 AM",,,,2,53,5,53,69,,2,12762,0,"Y",,,,1169,,,,,5500,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1170,1170,,"27/09/2012","28/09/2012","04:23:17 AM","04:21:39 AM","N         ","TRUE","12:00:00 AM",1,39,6,39,1,,2,6002,7000,"Y",,,,1170,1,,,,5172,"          ","CREDITCARD",,"          ",,"Y",,"Y",0,,
1171,1171,,"28/09/2012","29/09/2012","02:16:31 PM","02:15:08 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,68,,2,5222,0,"Y",,,,1171,1,,,,4500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
1172,1172,,"28/09/2012","29/09/2012","08:28:11 PM","08:25:51 PM","N         ","TRUE","12:00:00 AM",1,17,4,17,1,,2,6382,10000,"Y",,,,1172,1,,,,5500,"Y      ","          ",,"          ",,"Y",,"Y",0,,
